tail_length_no_ri,tail_length_ri,tail_length_ris,tail_length_no_ri_sex,tail_length_ri_sex,tail_length_ris_sex,sex,weight,species
36.914768837471925,34.63191063330049,19.981508292238363,36.914768837471925,34.63191063330049,19.981508292238363,F,71.09315021361022,4
41.157822784192994,42.75022221189109,27.15321496466152,41.157822784192994,42.75022221189109,27.15321496466152,F,64.07212790898494,9
54.984245168226195,56.57664459592429,35.37396232388255,58.984245168226195,60.57664459592429,39.37396232388255,M,87.10010510440264,9
54.15820011456811,59.70821925698019,37.8569739122821,54.15820011456811,59.70821925698019,37.8569739122821,F,82.40900011274275,5
54.53450977496911,52.38832275550355,54.659558629775475,58.53450977496911,56.38832275550355,58.659558629775475,M,92.24262239156452,1
44.31251146072566,45.90491088842376,27.48914032427799,48.31251146072566,49.90491088842376,31.48914032427799,M,75.65153932579304,9
46.28707472116096,44.162748845218054,41.056696673521685,46.28707472116096,44.162748845218054,41.056696673521685,F,86.25002745828174,8
53.73305902549623,59.283078167908315,34.158430834493785,53.73305902549623,59.283078167908315,34.158430834493785,F,94.75419054019079,5
45.48496479659056,47.07736422428866,29.5054059578292,49.48496479659056,51.07736422428866,33.5054059578292,M,72.18517884961034,9
37.70921419185796,43.28048758999974,32.34816290126143,37.70921419185796,43.28048758999974,32.34816290126143,F,61.77048887244784,7
49.27675560491231,50.86915503261041,33.194638839266936,53.27675560491231,54.86915503261041,37.194638839266936,M,72.60648432861883,9
48.267299954561885,53.81731909697397,34.498158299170065,52.267299954561885,57.81731909697397,38.498158299170065,M,72.85958760014617,5
40.21471034911523,38.09038447317232,35.33484693323895,40.21471034911523,38.09038447317232,35.33484693323895,F,76.5168050450932,8
57.64818411058806,63.21945750872984,46.915246390747896,57.64818411058806,63.21945750872984,46.915246390747896,F,92.12304977319283,7
48.57780382856298,43.2315429666515,47.84806663567923,52.57780382856298,47.2315429666515,51.84806663567923,M,71.73856107494652,3
48.05838832945201,49.650787757150106,30.485619581606862,48.05838832945201,49.650787757150106,30.485619581606862,F,78.73004655804915,9
46.22910086569052,47.82150029338862,30.118582028352886,50.22910086569052,51.82150029338862,34.11858202835288,M,72.72315935104469,9
45.441062007856495,50.99108115026858,31.05015075311905,49.441062007856495,54.99108115026858,35.05015075311905,M,75.20450708525033,5
47.60335460359825,47.73025111087717,23.134967927229933,51.60335460359825,51.73025111087717,27.134967927229933,M,78.14057663506262,2
49.105872853348366,46.823014649176926,28.630418476183195,49.105872853348366,46.823014649176926,28.630418476183195,F,88.28214696036986,4
50.232629885653395,47.949771681481955,32.2442669649115,50.232629885653395,47.949771681481955,32.2442669649115,F,76.21318377490778,4
44.94012863847813,42.81580276253522,39.8581785767028,44.94012863847813,42.81580276253522,39.8581785767028,F,82.12842320031113,8
48.44197687228209,46.31765099633918,43.3362523890034,52.44197687228209,50.31765099633918,47.3362523890034,M,82.78860029783534,8
47.50567600858572,45.359488989120166,47.43140915261061,51.50567600858572,49.359488989120166,51.43140915261061,M,84.14773270855635,1
40.273438667294734,45.82345780970682,27.45979563764312,40.273438667294734,45.82345780970682,27.45979563764312,F,69.25605447815616,5
53.79162787200552,53.91852437928444,25.191038902052615,57.79162787200552,57.91852437928444,29.191038902052615,M,91.26881214194677,2
43.168953723066146,44.76135315076424,27.4315448621587,47.168953723066146,48.76135315076424,31.4315448621587,M,71.19043260705988,9
43.471269765841065,41.32508274637551,43.1457170502501,43.471269765841065,41.32508274637551,43.1457170502501,F,73.94215832350248,1
53.25308185465774,51.10689483519218,53.299286797825964,57.25308185465774,55.10689483519218,57.299286797825964,M,89.04050267714172,1
46.04593149033201,51.59595063274409,28.277904696965958,50.04593149033201,55.59595063274409,32.27790469696596,M,87.9408390614558,5
42.60523247555043,48.17650587369221,36.83188299836497,42.60523247555043,48.17650587369221,36.83188299836497,F,64.10008127588762,7
46.29387579269694,54.55301931422558,66.5727022674287,46.29387579269694,54.55301931422558,66.5727022674287,F,66.26928999582536,6
34.294111242977394,32.147924223511836,33.66021331673423,34.294111242977394,32.147924223511836,33.66021331673423,F,61.41920940629386,1
41.343732855134135,49.60287637666278,63.53593160572292,45.343732855134135,53.60287637666278,67.53593160572292,M,76.81847192619833,6
59.484189890144634,57.201331685973194,41.40613872324473,63.484189890144634,61.201331685973194,45.40613872324473,M,76.64840867918466,4
50.5181096408389,56.08938303898068,42.171239161380775,50.5181096408389,56.08938303898068,42.171239161380775,F,78.64114687355062,7
50.5267532056168,50.65364971289572,25.308930266363014,54.5267532056168,54.65364971289572,29.308930266363014,M,80.52157714218558,2
43.49799849218983,49.069271890331606,36.86079685282266,47.49799849218983,53.069271890331606,40.86079685282266,M,68.98107154014984,7
44.99474585011014,45.121642357389064,24.642611804870047,44.99474585011014,45.121642357389064,24.642611804870047,F,65.06301408901285,2
52.82013058584068,54.41253001353878,33.65587143898886,52.82013058584068,54.41253001353878,33.65587143898886,F,85.26785056074904,9
48.52574675124795,46.37955973178239,48.41117005957052,52.52574675124795,50.37955973178239,52.41117005957052,M,82.51061302606323,1
37.791786978246286,35.66746110230338,33.5100309152809,37.791786978246286,35.66746110230338,33.5100309152809,F,59.908334626712985,8
45.30183921408581,45.42873572136473,22.121453740316166,45.30183921408581,45.42873572136473,22.121453740316166,F,74.04852549150714,2
41.4219139073554,39.297588031412495,36.91932437033192,41.4219139073554,39.297588031412495,36.91932437033192,F,66.04052177243501,8
33.38775027930532,31.263424403362414,29.308233092127175,33.38775027930532,31.263424403362414,29.308233092127175,F,54.29248929458036,8
53.621108273145325,59.1923816712871,45.65297171863153,57.621108273145325,63.1923816712871,49.65297171863153,M,76.50120131188143,7
47.5730522320045,45.29019402783306,29.997928342524986,47.5730522320045,45.29019402783306,29.997928342524986,F,74.20788290741412,4
43.14781951499337,43.274716022272294,19.97442736177259,43.14781951499337,43.274716022272294,19.97442736177259,F,74.0263073248692,2
51.537006383748256,49.41268050780535,46.633925176835206,51.537006383748256,49.41268050780535,46.633925176835206,F,77.16152541801233,8
53.66346821537359,55.25586764307169,34.85052538497432,53.66346821537359,55.25586764307169,34.85052538497432,F,83.82465164396586,9
47.840089616502404,56.099233138031046,70.07536581950656,51.840089616502404,60.099233138031046,74.07536581950656,M,77.05597504483387,6
46.42223012083271,51.97224926324479,33.720062118932844,50.42223012083271,55.97224926324479,37.720062118932844,M,68.83564157126472,5
39.29410876397141,37.16978288802851,34.73348610125987,43.29410876397141,41.16978288802851,38.73348610125987,M,67.65200748078719,8
45.84678477198376,43.56392656781232,28.380037081146792,45.84678477198376,43.56392656781232,28.380037081146792,F,73.68197206958818,4
44.05431141125864,45.646710838956736,26.634872850105427,44.05431141125864,45.646710838956736,26.634872850105427,F,78.10016986578952,9
36.38254606437181,31.036285202460338,35.19363351198079,40.38254606437181,35.036285202460334,39.19363351198079,M,64.60319647297959,3
44.92146240487964,45.04835891215856,22.021718618058053,44.92146240487964,45.04835891215856,22.021718618058053,F,73.15691131157617,2
53.17646030708199,47.830199445170514,53.27905974189593,57.17646030708199,51.830199445170514,57.27905974189593,M,84.67267260167914,3
42.39357189041,40.247384870944444,42.06740461822491,46.39357189041,44.247384870944444,46.06740461822491,M,73.91719908765513,1
43.13260602060575,41.00828014466284,38.55888263385022,43.13260602060575,41.00828014466284,38.55888263385022,F,68.01579332405609,8
36.96804355344112,31.621782691529642,36.270610269974696,36.96804355344112,31.621782691529642,36.270610269974696,F,72.2405483157446,3
50.83955646713627,59.09869998866491,74.7236364071849,54.83955646713627,63.098699988664904,78.7236364071849,M,86.1464854536198,6
56.10355617970115,53.97923030375824,51.08023336835732,56.10355617970115,53.97923030375824,51.08023336835732,F,80.50043961214136,8
47.92629951200939,45.780112492543836,47.93129282377901,51.92629951200939,49.780112492543836,51.93129282377901,M,87.36675800081605,1
42.23082918557538,39.94797098140394,24.2058274986778,42.23082918557538,39.94797098140394,24.2058274986778,F,76.39097857161771,4
48.45206818991667,43.1058073280052,48.196231733551564,52.45206818991667,47.1058073280052,52.196231733551564,M,79.10275096490425,3
47.381069103174966,47.50796561045389,25.658981980650672,51.381069103174966,51.50796561045389,29.658981980650672,M,69.41543087651867,2
56.70739917225313,51.36113831034166,56.5771107216461,56.70739917225313,51.36113831034166,56.5771107216461,F,81.05370668930333,3
58.2370359320729,63.808309330214676,51.430710597038946,58.2370359320729,63.808309330214676,51.430710597038946,F,69.93666457810761,7
44.40163866689503,49.951657809307115,33.831669151251205,48.40163866689503,53.951657809307115,37.831669151251205,M,60.794344953042554,5
51.49723246118894,46.15097159927747,51.05974165900424,51.49723246118894,46.15097159927747,51.05974165900424,F,76.27992965684126,3
67.36887667398689,75.62802019551553,92.76056180980046,71.36887667398689,79.62802019551553,96.76056180980046,M,94.45851217731436,6
49.99995017851799,47.71709197434655,30.61112121513327,53.99995017851799,51.71709197434655,34.611121215133274,M,83.00914339573062,4
52.25951992217794,57.830793320319714,42.49477035882153,52.25951992217794,57.830793320319714,42.49477035882153,F,86.6525338994626,7
50.56062936352801,56.11064850594009,35.27241672313029,54.56062936352801,60.11064850594009,39.2724167231303,M,78.58855723093153,5
37.35677388421624,35.0739156800448,20.872489840180506,37.35677388421624,35.0739156800448,20.872489840180506,F,68.91442821683776,4
37.31161244730865,38.904011875006745,21.139157485736618,37.31161244730865,38.904011875006745,21.139157485736618,F,72.97759144889716,9
55.167706336131715,55.29460284341063,32.547904909374196,59.167706336131715,59.29460284341063,36.547904909374196,M,72.26751893188074,2
42.28152238853766,42.40841889581658,20.276918526531887,46.28152238853766,46.40841889581658,24.276918526531887,M,70.31300220217913,2
48.73143213568333,48.85832864296225,23.035148635390797,48.73143213568333,48.85832864296225,23.035148635390797,F,82.04167283929716,2
36.548403658225766,42.09842280063785,25.386600519109315,36.548403658225766,42.09842280063785,25.386600519109315,F,63.02636497634588,5
52.552193643893844,58.10221278630593,35.918286425561185,52.552193643893844,58.10221278630593,35.918286425561185,F,83.66366132112773,5
54.77646504330791,60.32648418571999,38.148427441074745,54.77646504330791,60.32648418571999,38.148427441074745,F,83.64152486225893,5
40.36383201528922,38.08097381111778,25.0955149497179,44.36383201528922,42.08097381111778,29.09551494971789,M,63.01377640931251,4
50.77098345723954,56.342256855381315,41.9367420299796,54.77098345723954,60.342256855381315,45.9367420299796,M,81.39491997900534,7
64.40809783636622,59.06183697445474,65.45214167145936,68.40809783636622,63.06183697445474,69.45214167145936,M,99.30226652344508,3
44.66008220522299,42.53575632928008,40.03550774207056,48.66008220522299,46.53575632928008,44.03550774207056,M,69.42784518058392,8
48.91780384615534,49.04470035343426,22.77854110605619,52.91780384615534,53.04470035343426,26.77854110605619,M,83.44904241408072,2
43.28594036467044,48.83595950708252,31.02331095574641,47.28594036467044,52.83595950708252,35.02331095574641,M,67.17798154380597,5
48.84192536077403,46.55906715660258,28.814687235272526,48.84192536077403,46.55906715660258,28.814687235272526,F,86.10711418202801,4
49.258564017830466,57.51770753935911,71.5740579366972,49.258564017830466,57.51770753935911,71.5740579366972,F,77.49824719926562,6
51.26994803737408,56.841221435515855,40.64388960094247,51.26994803737408,56.841221435515855,40.64388960094247,F,91.51915391623164,7
47.174773583698794,52.72479272611088,36.706637844405044,47.174773583698794,52.72479272611088,36.706637844405044,F,60.41029271463084,5
34.81089104746839,34.9377875547473,11.4924860570395,34.81089104746839,34.9377875547473,11.4924860570395,F,74.48702113874639,2
46.87184479842541,48.464244226123505,31.489765289207835,50.87184479842541,52.464244226123505,35.48976528920783,M,69.73074823874403,9
44.07353953981396,41.9273525203484,43.72546206880119,44.07353953981396,41.9273525203484,43.72546206880119,F,73.027351309237,1
54.28785032731898,59.859123725460755,47.699648010696215,54.28785032731898,59.859123725460755,47.699648010696215,F,68.70421257313996,7
42.158464943888454,40.034139067945546,37.63351031063159,42.158464943888454,40.034139067945546,37.63351031063159,F,66.66156419465,8
52.80279867507921,47.456537813167735,52.65536150004896,52.80279867507921,47.456537813167735,52.65536150004896,F,80.7872237461645,3
43.99656627563706,41.8503792561715,43.42927156706416,43.99656627563706,41.8503792561715,43.42927156706416,F,64.12419285923073,1
56.158516704465306,54.01232968499975,56.22441481639398,56.158516704465306,54.01232968499975,56.22441481639398,F,89.84030931556283,1
44.15956625018452,49.7095853925966,32.96817986998363,44.15956625018452,49.7095853925966,32.96817986998363,F,63.13793414686249,5
57.99246442639685,55.84627740693129,57.71784644998661,61.99246442639685,59.84627740693129,61.71784644998661,M,76.0107915139528,1
54.80249055253576,52.67816467659286,49.78530950253166,54.80249055253576,52.67816467659286,49.78530950253166,F,80.3298928682648,8
51.415797439851026,46.06953657793955,51.27351677195014,55.415797439851026,50.06953657793955,55.27351677195014,M,80.86735339092625,3
54.942597775605286,52.659739571433846,37.82605908176815,58.942597775605286,56.659739571433846,41.82605908176815,M,71.9825333613362,4
50.8134987225918,48.689172846648894,45.959628366868415,54.8134987225918,52.689172846648894,49.959628366868415,M,75.79501995328401,8
55.55798875455667,50.21172789264519,55.65672506591116,59.55798875455667,54.21172789264519,59.65672506591116,M,84.61264151809678,3
46.442821157710384,52.01409455585216,41.318068335563225,46.442821157710384,52.01409455585216,41.318068335563225,F,60.43534082923574,7
44.39683457243943,49.946853714851514,32.132979787001865,48.39683457243943,53.946853714851514,36.132979787001865,M,67.18260288467918,5
52.729465028871246,50.58327800940569,52.50884970576493,52.729465028871246,50.58327800940569,52.50884970576493,F,78.2040231431661,1
43.903689017653704,49.45370816006579,30.746370400745533,43.903689017653704,49.45370816006579,30.746370400745533,F,70.55218021663009,5
54.974200296835726,55.10109680411465,27.182150020465293,54.974200296835726,55.10109680411465,27.182150020465293,F,88.70003993971,2
51.06448245341147,52.65688188110957,32.76082037972216,51.06448245341147,52.65688188110957,32.76082037972216,F,81.73253863354836,9
44.662168574412334,50.23344197255411,36.83199622625193,48.662168574412334,54.23344197255411,40.83199622625193,M,75.72166752414756,7
50.134479506965874,47.85162130279444,35.5032071504326,50.134479506965874,47.85162130279444,35.5032071504326,F,59.9224268246332,4
44.836013129687025,42.553154925515585,27.0438694277013,44.836013129687025,42.553154925515585,27.0438694277013,F,75.26100225326242,4
44.13902360565493,38.79276274374345,43.415546596109046,44.13902360565493,38.79276274374345,43.415546596109046,F,71.83584131803006,3
53.610354384184234,51.3274961800128,36.08290515668014,57.610354384184234,55.3274961800128,40.08290515668014,M,73.97653486479402,4
41.48909271857668,39.34290569911112,40.89865823312471,41.48909271857668,39.34290569911112,40.89865823312471,F,63.184407729443144,1
55.83392235509581,53.55106415092437,37.06796301128075,55.83392235509581,53.55106415092437,37.06796301128075,F,79.98658043829924,4
39.26843219389078,33.92217133197931,38.079985493986314,43.26843219389078,37.92217133197931,42.079985493986314,M,64.61043559692968,3
46.30468179626076,51.875955194402536,39.0026066967273,46.30468179626076,51.875955194402536,39.0026066967273,F,72.7377801855759,7
48.152444755124655,53.72371815326643,39.77493650193605,48.152444755124655,53.72371815326643,39.77493650193605,F,78.81425829451352,7
38.73685285290145,44.30812625104323,32.421092895533384,38.73685285290145,44.30812625104323,32.421092895533384,F,67.16484210986953,7
48.89839726156528,54.44841640397736,33.01587528796274,48.89839726156528,54.44841640397736,33.01587528796274,F,80.82991405680065,5
37.64111229341562,45.90025581494426,57.115644499696714,37.64111229341562,45.90025581494426,57.115644499696714,F,61.83489598348307,6
37.73836322993253,43.288382372344614,30.85196595281071,41.73836322993253,47.288382372344614,34.85196595281071,M,46.90225321039458,5
48.369922038811126,53.91994118122321,32.800346295807714,48.369922038811126,53.91994118122321,32.800346295807714,F,79.64967990785853,5
51.288793112583505,52.8811925402816,32.57790866750184,55.288793112583505,56.8811925402816,36.57790866750184,M,83.40539826961,9
41.93154941801907,39.78536239855351,41.5616612777125,45.93154941801907,43.78536239855351,45.5616612777125,M,72.14154576408616,1
51.09662630101269,56.646645443424774,35.42322005059851,51.09662630101269,56.646645443424774,35.42322005059851,F,80.04126254591608,5
33.660735590063496,31.377877385892056,18.30441318947578,33.660735590063496,31.377877385892056,18.30441318947578,F,63.44083474916329,4
32.11489804445555,37.68617144259733,24.63747994228602,32.11489804445555,37.68617144259733,24.63747994228602,F,73.72851393174338,7
47.19293983612608,45.04675281666052,46.415385076184435,51.19293983612608,49.04675281666052,50.415385076184435,M,55.58481623959382,1
57.1922129443061,58.7846123720042,37.65210972270634,61.1922129443061,62.7846123720042,41.65210972270634,M,86.81180891438521,9
59.97319747801803,68.23234099954668,85.20900711941579,63.97319747801803,72.23234099954668,89.20900711941579,M,93.59910861543162,6
41.68751997239498,47.25879337053676,32.08425167180093,41.68751997239498,47.25879337053676,32.08425167180093,F,85.7401226028199,7
50.748910753067236,56.32018415120901,43.094860741814905,54.748910753067236,60.32018415120901,47.094860741814905,M,74.72653033586258,7
49.93241964151067,55.50369303965245,42.28895918667178,53.93241964151067,59.50369303965245,46.28895918667178,M,74.66669657724081,7
39.53138667724476,41.12378610494286,26.55716568908556,39.53138667724476,41.12378610494286,26.55716568908556,F,59.83932376848901,9
55.57712053270988,53.29426232853844,36.20998902155039,59.57712053270988,57.29426232853844,40.20998902155039,M,82.90385343888228,4
52.0491742500721,46.702913388160624,51.39370557585384,52.0491742500721,46.702913388160624,51.39370557585384,F,72.89265819308224,3
43.60546737725989,45.19786680495799,28.539401779508,47.60546737725989,49.19786680495799,32.539401779508,M,68.43257074638925,9
50.16655642500259,55.73782982314437,44.96315214999904,50.16655642500259,55.73782982314437,44.96315214999904,F,60.879742073416914,7
50.943001014267665,48.79681399480211,50.56968615486231,54.943001014267665,52.79681399480211,54.56968615486231,M,72.00237503353728,1
49.37662123134539,47.09376302717395,33.38795170427686,49.37662123134539,47.09376302717395,33.38795170427686,F,66.50938864983291,4
43.93925932419763,45.531658751895726,28.240978690720226,43.93925932419763,45.531658751895726,28.240978690720226,F,71.02969479672163,9
40.75638578287451,38.61019876340895,40.157077192747984,44.75638578287451,42.61019876340895,44.157077192747984,M,62.824000122364026,1
51.32502030245899,56.87503944487107,32.513589646480526,55.32502030245899,60.875039444871064,36.513589646480526,M,91.87589482945698,5
49.45683279136193,47.310645771896375,49.15338648139296,53.45683279136193,51.310645771896375,53.15338648139296,M,74.8399747279203,1
54.194782558264464,59.76605595640624,44.58986333043957,54.194782558264464,59.76605595640624,44.58986333043957,F,85.74945077272386,7
34.947919418420064,40.49793856083215,27.509798657328428,38.947919418420064,44.49793856083215,31.509798657328428,M,48.98300329742348,5
41.83057370569705,39.68438668623149,41.41947936599865,45.83057370569705,43.68438668623149,45.41947936599865,M,70.46802170005162,1
42.96274106638472,40.838415190441815,38.380757068624554,42.96274106638472,40.838415190441815,38.380757068624554,F,68.24517708407929,8
51.31092801699337,49.164740997527815,50.71030799001404,51.31092801699337,49.164740997527815,50.71030799001404,F,62.770738206340866,1
50.58724898559434,48.3043907814229,29.661741871718842,54.58724898559434,52.3043907814229,33.66174187171884,M,90.46609154224095,4
38.393139238021575,43.96441263616335,33.19549775354421,38.393139238021575,43.96441263616335,33.19549775354421,F,60.8471808023051,7
42.07478853297783,36.72852767106635,41.7598222983954,42.07478853297783,36.72852767106635,41.7598222983954,F,78.18390260408025,3
45.528536090018804,51.09980948816058,36.3280385125024,45.528536090018804,51.09980948816058,36.3280385125024,F,83.46436285579692,7
46.957124934914184,52.50714407732627,32.14795789853016,46.957124934914184,52.50714407732627,32.14795789853016,F,76.78190188418023,5
41.16728610358704,49.42642962511568,61.4421504531929,45.16728610358704,53.42642962511568,65.4421504531929,M,66.24744522504484,6
49.12132121245797,57.380464733986614,72.6907444666705,53.12132121245797,61.38046473398661,76.6907444666705,M,84.41165806724167,6
44.48371886153978,39.1374579996283,44.07363889098815,48.48371886153978,43.1374579996283,48.07363889098815,M,76.70588081840837,3
41.19937585199492,46.7706492501367,35.37913656638952,45.19937585199492,50.7706492501367,39.37913656638951,M,64.36502093617956,7
46.229857477591864,40.88359661568039,44.816762518771746,50.229857477591864,44.88359661568039,48.816762518771746,M,61.11950952397939,3
56.144581244832345,61.69460038724443,36.27483865917892,60.144581244832345,65.69460038724444,40.27483865917892,M,95.86717434493147,5
37.69146495479229,35.40860675062085,21.351320895706323,37.69146495479229,35.40860675062085,21.351320895706323,F,68.21496854581562,4
32.87688270790637,27.530621845994897,31.162927354687152,32.87688270790637,27.530621845994897,31.162927354687152,F,56.4442834608196,3
40.144558568412606,37.86170036424116,21.30729513380386,44.144558568412606,41.86170036424116,25.30729513380386,M,80.33259362753653,4
40.498569669214106,38.374243793271205,35.5616090193263,44.498569669214106,42.374243793271205,39.5616090193263,M,78.10230256060896,8
36.99372740757218,34.71086920340074,22.045260833827165,40.99372740757218,38.71086920340074,26.045260833827165,M,61.46165664277402,4
32.90314062591837,30.75695360645281,32.125231786445184,32.90314062591837,30.75695360645281,32.125231786445184,F,55.570435864180496,1
41.17335686120139,42.76575628889949,24.79170315384223,41.17335686120139,42.76575628889949,24.79170315384223,F,73.83697482841394,9
63.143199727584204,64.7355991552823,43.7048122950594,63.143199727584204,64.7355991552823,43.7048122950594,F,86.39396291709423,9
59.436275589403245,64.98629473181532,43.41286923163508,59.436275589403245,64.98629473181532,43.41286923163508,F,81.36124035182148,5
57.857359382254884,63.40737852466697,44.827727845637156,57.857359382254884,63.40737852466697,44.827727845637156,F,70.07062575838023,5
47.2115383497848,52.78281174792658,40.985459987151266,47.2115383497848,52.78281174792658,40.985459987151266,F,66.65811768415622,7
48.04909105955641,53.59911020196849,32.99365617880696,48.04909105955641,53.59911020196849,32.99365617880696,F,77.71066756750545,5
43.0704632638277,40.94613738788479,38.188556933192025,47.0704632638277,44.94613738788479,42.188556933192025,M,76.57353347216157,8
45.144727422782594,53.40387094431124,68.1492466232016,45.144727422782594,53.40387094431124,68.1492466232016,F,81.29711746692728,6
43.036640511201625,40.89045349173607,42.6396794065075,47.036640511201625,44.89045349173607,46.6396794065075,M,71.04202049711104,1
58.39937489899777,66.6585184205264,81.89296151438822,62.39937489899777,70.6585184205264,85.89296151438822,M,83.99354053203099,6
46.67829517501433,46.80519168229325,25.813462909117256,50.67829517501433,50.80519168229325,29.813462909117256,M,66.69188472663751,2
50.29477748576177,48.01191928159033,33.23758386475933,54.29477748576177,52.01191928159033,37.23758386475933,M,71.69455299880038,4
50.26846547994647,58.52760900147511,73.4744988591417,50.26846547994647,58.52760900147511,73.4744988591417,F,82.40814523725905,6
44.68167632850602,50.231695470918105,27.720021705209337,44.68167632850602,50.231695470918105,27.720021705209337,F,84.89971608627113,5
39.43948985163101,34.093228989719535,37.672165379885485,43.43948985163101,38.093228989719535,41.672165379885485,M,55.6149529854662,3
46.96289217475828,44.81670515529272,46.68977893689982,50.96289217475828,48.81670515529272,50.68977893689982,M,76.07190407016152,1
49.02410352292649,46.74124531875505,30.031214231409905,49.02410352292649,46.74124531875505,30.031214231409905,F,81.0877901173463,4
51.166744574508236,48.883886370336796,36.41814847957628,51.166744574508236,48.883886370336796,36.41814847957628,F,60.491756865093684,4
54.251584415468855,52.12725853952595,49.253260674658264,58.251584415468855,56.12725853952595,53.253260674658264,M,79.80625599875218,8
42.21709762957941,50.476241151108056,62.57735616137983,42.21709762957941,50.476241151108056,62.57735616137983,F,66.71825729603204,6
43.084032963205544,40.95970708726264,37.89137758619246,43.084032963205544,40.95970708726264,37.89137758619246,F,85.20253012164429,8
48.75920280689442,57.018346328423064,71.59825286687854,48.75920280689442,57.018346328423064,71.59825286687854,F,80.38482032102641,6
56.297206075478975,54.014347871307535,36.9740362889722,60.297206075478975,58.014347871307535,40.9740362889722,M,82.69052294995609,4
49.96770161000642,55.5389750081482,42.051599468423355,49.96770161000642,55.5389750081482,42.051599468423355,F,76.20719329287034,7
53.17877901086635,51.05445313492344,48.04252036831814,57.17877901086635,55.05445313492344,52.04252036831814,M,83.63648434157753,8
59.628040837213135,65.17805997962522,41.630838016019425,59.628040837213135,65.17805997962522,41.630838016019425,F,88.80514528314538,5
56.48619014120405,54.20333193703261,34.695919243966166,60.48619014120405,58.20333193703261,38.695919243966166,M,94.66248015455633,4
45.62901460017088,51.20028799831266,37.97681952680125,49.62901460017088,55.20028799831266,41.97681952680125,M,74.71604945250935,7
34.984913879993144,36.57731330769124,23.79498644081144,34.984913879993144,36.57731330769124,23.79498644081144,F,52.50948909667595,9
51.33019466027348,49.04733645610204,33.526869874168185,51.33019466027348,49.04733645610204,33.526869874168185,F,75.31526004593992,4
47.181065387428255,52.73108452984034,32.299322434186294,47.181065387428255,52.73108452984034,32.299322434186294,F,77.05561208449974,5
50.524778976473314,48.37859195700776,50.187023102958065,54.524778976473314,52.37859195700776,54.187023102958065,M,73.44654652855601,1
44.20052500709237,44.32742151437129,18.93192893153725,44.20052500709237,44.32742151437129,18.93192893153725,F,80.68288620777075,2
46.19806471566122,44.07373883971831,41.008857522773326,50.19806471566122,48.07373883971831,45.008857522773326,M,85.10677964514265,8
45.5470058906931,51.11827928883488,38.761297103782574,49.5470058906931,55.11827928883488,42.761297103782574,M,69.82017569832178,7
49.83143915415958,55.381458296571665,36.27456575796522,49.83143915415958,55.381458296571665,36.27456575796522,F,72.0590467284389,5
47.450946463890666,53.00096560630275,32.059358796111255,47.450946463890666,53.00096560630275,32.059358796111255,F,78.97842208800338,5
41.86177456796409,39.57891636379265,25.257280867036528,45.86177456796409,43.57891636379265,29.257280867036528,M,69.49776258510862,4
33.759456082896705,42.01859960442535,55.787364467949345,33.759456082896705,42.01859960442535,55.787364467949345,F,75.91267383488236,6
39.56306637667831,45.134339774820084,35.33250529765049,43.56306637667831,49.134339774820084,39.33250529765049,M,55.38292401114698,7
37.386226499297806,32.03996563738633,36.14569113641987,37.386226499297806,32.03996563738633,36.14569113641987,F,63.80100278602376,3
42.874097152894706,40.591238948723266,27.87188900317733,42.874097152894706,40.591238948723266,27.87188900317733,F,61.722445243958745,4
50.36794013113079,51.960339558828885,35.78113921804807,50.36794013113079,51.960339558828885,35.78113921804807,F,66.46376303272758,9
41.55388213071003,39.27102392653859,25.244239773736936,41.55388213071003,39.27102392653859,25.244239773736936,F,68.06695472069335,4
52.89515262050126,61.1542961420299,75.45093471470483,52.89515262050126,61.1542961420299,75.45093471470483,F,78.8230514254637,6
51.64783614612503,49.36497794195359,31.885605060609333,55.64783614612503,53.36497794195359,35.88560506060933,M,84.82113002522641,4
45.70610553312061,51.27737893126239,39.291001034011025,49.70610553312061,55.27737893126239,43.29100103401102,M,67.72616470912465,7
36.73680816171216,31.390547299800687,35.57546491056596,40.73680816171216,35.39054729980069,39.57546491056596,M,65.03161017621996,3
44.38067367969298,42.256347803750074,39.93056867808786,48.38067367969298,46.256347803750074,43.93056867808786,M,64.5831114101049,8
51.95186409042647,60.21100761195511,73.06226904957194,55.95186409042647,64.21100761195511,77.06226904957194,M,70.85411273636326,6
55.28841393734271,55.41531044462163,32.560905736161224,55.28841393734271,55.41531044462163,32.560905736161224,F,72.60970931847436,2
43.981184394905924,44.108080902184845,18.979096380899037,43.981184394905924,44.108080902184845,18.979096380899037,F,79.83617533838269,2
48.56180083094414,56.82094435247278,69.84136443341929,52.56180083094414,60.82094435247278,73.84136443341929,M,71.7867515783161,6
34.56743280187112,40.1387062000129,30.54355539285489,34.56743280187112,40.1387062000129,30.54355539285489,F,54.21510731139977,7
49.65643176276794,44.31017090085646,49.0777350264791,53.65643176276794,48.31017090085646,53.0777350264791,M,74.08565724449862,3
52.54361474097562,47.197353879064146,52.787736921001724,56.54361474097562,51.197353879064146,56.787736921001724,M,86.87186810651556,3
52.21784001454409,50.09351413860118,46.96347838195943,56.21784001454409,54.09351413860118,50.96347838195943,M,86.91601268510325,8
46.96568139314245,48.558080820840544,32.22147819196718,46.96568139314245,48.558080820840544,32.22147819196718,F,67.11036781888771,9
43.49212491549137,45.084524343189464,30.595092601841596,47.49212491549137,49.084524343189464,34.5950926018416,M,59.522234563624295,9
